0,-0.722,-0.039,-0.673
0,-0.739,-0.065,-0.698
0,-0.734,-0.046,-0.679
0,-0.762,-0.070,-0.659
0,-0.770,-0.075,-0.678
0,-0.817,-0.052,-0.585
0,-0.839,-0.061,-0.543
0,-0.855,-0.080,-0.466
0,-0.878,-0.059,-0.453
0,-0.899,-0.055,-0.394
0,-0.903,-0.043,-0.455
0,-0.947,-0.056,-0.450
0,-0.881,-0.028,-0.451
0,-0.940,-0.051,-0.395
0,-0.930,-0.060,-0.271
0,-0.964,-0.063,-0.230
0,-0.970,-0.021,-0.303
0,-0.966,-0.039,-0.293
0,-0.951,-0.035,-0.247
0,-0.961,-0.039,-0.210
0,-0.996,-0.047,-0.194
0,-0.979,-0.054,-0.176
0,-0.984,-0.036,-0.180
0,-0.971,-0.036,-0.160
0,-0.989,-0.039,-0.153
0,-1.001,-0.027,-0.156
0,-1.004,-0.044,-0.150
0,-0.995,-0.021,-0.088
0,-0.998,-0.024,-0.095
0,-1.011,-0.033,-0.055
0,-0.999,0.002,-0.055
0,-0.964,-0.032,0.006
0,-1.024,-0.014,-0.101
0,-0.998,-0.010,0.109
0,-1.005,0.003,-0.028
0,-0.994,0.002,0.096
0,-0.977,-0.011,-0.008
0,-0.966,-0.004,0.087
0,-1.038,0.042,0.044
0,-0.940,-0.007,0.108
0,-0.987,0.056,0.088
0,-1.005,0.093,0.137
0,-0.998,0.039,0.136
0,-1.038,0.090,0.062
0,-0.979,0.081,0.189
0,-0.957,0.067,0.144
0,-0.965,0.093,0.232
0,-1.000,0.143,0.267
0,-0.929,0.063,0.153
0,-0.960,0.099,0.250
0,-0.973,0.125,0.125
0,-0.932,0.008,0.049
0,-1.035,0.056,-0.021
0,-1.065,0.034,-0.102
0,-0.906,-0.067,-0.256
0,-0.984,0.019,-0.246
0,-1.001,0.043,-0.183
0,-0.929,0.000,-0.275
0,-1.005,0.035,-0.275
0,-0.970,0.010,-0.248
0,-0.853,-0.080,-0.535
0,-0.994,0.030,-0.359
0,-0.948,-0.015,-0.418
0,-0.848,-0.062,-0.374
0,-0.941,-0.012,-0.447
0,-0.905,-0.037,-0.539
0,-0.890,-0.046,-0.499
0,-0.849,-0.077,-0.502
0,-0.838,-0.037,-0.549
0,-0.811,-0.097,-0.539
0,-0.837,-0.067,-0.554
0,-0.812,-0.067,-0.622
0,-0.714,-0.070,-0.594
0,-0.702,-0.096,-0.681
0,-0.663,-0.094,-0.728
0,-0.627,-0.083,-0.829
0,-0.564,-0.070,-0.826
0,-0.516,-0.072,-0.817
0,-0.414,-0.052,-0.970
0,-0.431,-0.081,-0.934
0,-0.342,-0.044,-0.971
0,-0.290,-0.076,-0.962
0,-0.282,-0.064,-1.023
0,-0.214,-0.085,-0.916
0,-0.198,-0.072,-0.985
0,-0.157,-0.100,-1.002
0,-0.117,-0.117,-1.005
0,-0.090,-0.132,-0.994
0,-0.092,-0.125,-1.030
0,-0.099,-0.132,-0.961
0,-0.077,-0.157,-1.006
0,-0.062,-0.140,-0.994
0,-0.067,-0.161,-1.005
0,-0.046,-0.161,-1.033
0,-0.010,-0.170,-0.979
0,-0.009,-0.185,-0.988
0,0.000,-0.206,-1.012
0,0.037,-0.253,-0.999
0,0.074,-0.246,-0.951
0,0.077,-0.256,-0.978
0,0.078,-0.281,-0.933
0,0.099,-0.274,-0.955
0,0.118,-0.310,-1.062
0,0.123,-0.314,-0.901
0,0.120,-0.316,-0.940
0,0.140,-0.331,-0.934
0,0.160,-0.350,-0.937
0,0.170,-0.358,-0.949
0,0.194,-0.397,-0.881
0,0.222,-0.411,-0.889
0,0.214,-0.410,-0.903
0,0.225,-0.426,-0.867
0,0.241,-0.446,-0.890
0,0.227,-0.444,-0.858
0,0.235,-0.467,-0.933
0,0.241,-0.487,-0.783
0,0.233,-0.512,-0.806
0,0.202,-0.499,-0.856
0,0.232,-0.533,-0.838
0,0.209,-0.505,-0.824
0,0.280,-0.539,-0.791
0,0.284,-0.570,-0.798
0,0.328,-0.570,-0.721
0,0.341,-0.596,-0.760
0,0.347,-0.587,-0.765
0,0.304,-0.581,-0.759
0,0.334,-0.546,-0.715
0,0.390,-0.608,-0.723
0,0.383,-0.603,-0.691
0,0.374,-0.622,-0.730
0,0.403,-0.617,-0.663
0,0.443,-0.640,-0.598
0,0.494,-0.646,-0.628
0,0.487,-0.639,-0.682
0,0.469,-0.625,-0.568
0,0.469,-0.625,-0.602
0,0.526,-0.638,-0.596
0,0.548,-0.643,-0.531
0,0.567,-0.640,-0.587
0,0.547,-0.636,-0.516
0,0.574,-0.624,-0.549
0,0.610,-0.637,-0.494
0,0.609,-0.610,-0.491
0,0.634,-0.598,-0.480
0,0.594,-0.589,-0.441
0,0.663,-0.640,-0.521
0,0.644,-0.633,-0.426
0,0.665,-0.621,-0.430
0,0.672,-0.611,-0.411
0,0.667,-0.621,-0.371
0,0.685,-0.623,-0.406
0,0.686,-0.624,-0.368
0,0.695,-0.627,-0.362
0,0.703,-0.622,-0.348
0,0.698,-0.637,-0.335
0,0.734,-0.654,-0.356
0,0.733,-0.609,-0.358
0,0.711,-0.640,-0.317
0,0.722,-0.622,-0.296
0,0.695,-0.627,-0.283
0,0.735,-0.633,-0.253
0,0.822,-0.696,-0.296
0,0.713,-0.634,-0.224
0,0.744,-0.596,-0.265
0,0.742,-0.648,-0.244
0,0.742,-0.641,-0.226
0,0.757,-0.705,-0.212
0,0.661,-0.638,-0.220
0,0.677,-0.690,-0.165
0,0.707,-0.776,-0.159
0,0.643,-0.745,-0.114
0,0.627,-0.793,-0.078
0,0.622,-0.778,-0.135
0,0.622,-0.796,-0.117
0,0.599,-0.757,-0.062
0,0.554,-0.796,-0.091
0,0.580,-0.839,-0.065
0,0.529,-0.856,-0.065
0,0.534,-0.883,-0.078
0,0.424,-0.861,-0.048
0,0.442,-0.902,-0.070
0,0.385,-0.898,-0.083
0,0.390,-0.934,-0.067
0,0.382,-0.972,-0.069
0,0.347,-0.915,-0.094
0,0.346,-0.928,-0.036
0,0.298,-0.935,-0.079
0,0.292,-0.964,-0.103
0,0.279,-0.968,-0.078
0,0.301,-0.983,-0.048
0,0.190,-0.949,-0.100
0,0.207,-0.972,-0.093
0,0.200,-0.984,-0.071
0,0.159,-0.979,-0.051
0,0.145,-0.965,-0.098
0,0.195,-0.947,-0.037
0,0.168,-0.953,-0.088
0,0.206,-0.974,-0.071
0,0.213,-0.983,-0.131
0,0.210,-1.005,0.007
0,0.169,-0.947,-0.080
0,0.226,-0.949,-0.057
0,0.196,-0.978,-0.044
0,0.214,-0.999,-0.101
0,0.226,-0.982,-0.070
0,0.252,-0.977,-0.153
0,0.242,-0.947,-0.144
0,0.222,-0.953,-0.154
0,0.241,-0.984,-0.177
0,0.231,-0.970,-0.152
0,0.219,-0.957,-0.189
0,0.225,-0.971,-0.198
0,0.193,-0.957,-0.170
0,0.231,-0.965,-0.231
0,0.179,-0.968,-0.217
0,0.203,-0.956,-0.259
0,0.163,-0.937,-0.282
0,0.161,-0.931,-0.298
0,0.155,-0.935,-0.317
0,0.158,-0.942,-0.335
0,0.120,-0.940,-0.374
0,0.105,-0.921,-0.362
0,0.101,-0.898,-0.407
0,0.074,-0.891,-0.449
0,0.057,-0.880,-0.480
0,0.060,-0.821,-0.547
0,0.064,-0.851,-0.556
0,0.049,-0.881,-0.575
0,0.037,-0.837,-0.575
0,0.043,-0.808,-0.559
0,-0.012,-0.807,-0.608
0,0.005,-0.813,-0.593
0,0.003,-0.801,-0.593
0,-0.006,-0.796,-0.608
0,-0.015,-0.792,-0.622
0,-0.007,-0.794,-0.631
0,-0.041,-0.746,-0.649
0,-0.037,-0.777,-0.650
0,-0.060,-0.744,-0.692
0,-0.049,-0.742,-0.679
0,-0.078,-0.744,-0.683
0,-0.086,-0.723,-0.695
0,-0.071,-0.717,-0.704
0,-0.075,-0.697,-0.700
0,-0.075,-0.675,-0.697
0,-0.101,-0.677,-0.736
0,-0.114,-0.662,-0.800
0,-0.139,-0.639,-0.735
0,-0.131,-0.610,-0.738
0,-0.152,-0.586,-0.819
0,-0.184,-0.545,-0.874
0,-0.159,-0.520,-0.835
0,-0.176,-0.517,-0.836
0,-0.180,-0.516,-0.867
0,-0.164,-0.539,-0.875
0,-0.182,-0.539,-0.878
0,-0.228,-0.528,-0.870
0,-0.278,-0.508,-0.764
0,-0.246,-0.540,-0.822
0,-0.288,-0.496,-0.819
0,-0.383,-0.446,-0.761
0,-0.266,-0.417,-0.843
0,-0.259,-0.445,-0.965
0,-0.306,-0.388,-0.869
0,-0.255,-0.383,-0.873
0,-0.296,-0.336,-0.857
0,-0.265,-0.341,-0.915
0,-0.248,-0.313,-0.906
0,-0.280,-0.261,-0.957
0,-0.275,-0.245,-0.952
0,-0.256,-0.244,-0.951
0,-0.262,-0.206,-0.945
0,-0.269,-0.205,-0.927
0,-0.254,-0.180,-0.979
0,-0.255,-0.168,-0.962
0,-0.241,-0.118,-0.938
0,-0.227,-0.132,-0.967
0,-0.226,-0.103,-1.041
0,-0.190,-0.086,-0.983
0,-0.160,-0.049,-0.991
0,-0.180,-0.042,-0.970
0,-0.220,-0.043,-0.991
0,-0.249,-0.050,-1.033
0,-0.255,-0.021,-0.971
0,-0.343,0.010,-0.961
0,-0.316,-0.019,-0.941
0,-0.342,-0.033,-0.959
0,-0.396,-0.035,-0.960
0,-0.348,-0.074,-0.915
0,-0.450,-0.073,-0.887
0,-0.508,-0.031,-0.894
0,-0.451,-0.094,-0.864
0,-0.524,-0.108,-0.895
0,-0.457,-0.163,-0.862
0,-0.543,-0.100,-0.853
0,-0.531,-0.125,-0.809
0,-0.588,-0.087,-0.870
0,-0.575,-0.095,-0.797
0,-0.598,-0.105,-0.790
0,-0.630,-0.105,-0.794
0,-0.612,-0.116,-0.766
0,-0.620,-0.115,-0.791
0,-0.651,-0.128,-0.756
0,-0.662,-0.137,-0.749
0,-0.681,-0.123,-0.719
0,-0.670,-0.110,-0.734
0,-0.674,-0.123,-0.719
0,-0.700,-0.100,-0.699
0,-0.702,-0.089,-0.713
0,-0.723,-0.083,-0.752
0,-0.738,-0.091,-0.668
0,-0.740,-0.104,-0.592
0,-0.787,-0.126,-0.586
0,-0.792,-0.074,-0.689
0,-0.802,-0.085,-0.605
0,-0.794,-0.069,-0.495
0,-0.859,-0.097,-0.550
0,-0.898,-0.056,-0.571
0,-0.844,-0.076,-0.444
0,-0.889,-0.098,-0.476
0,-0.868,-0.064,-0.448
0,-0.885,-0.042,-0.458
0,-0.891,-0.031,-0.445
0,-0.926,-0.047,-0.409
0,-0.939,-0.031,-0.451
0,-0.915,-0.010,-0.401
0,-0.920,-0.046,-0.373
0,-0.924,-0.001,-0.386
0,-0.953,-0.033,-0.388
0,-0.930,-0.034,-0.331
0,-0.956,-0.038,-0.328
0,-0.947,-0.039,-0.318
0,-0.961,-0.033,-0.314
0,-0.952,-0.042,-0.310
0,-0.964,-0.045,-0.255
0,-0.950,-0.064,-0.202
0,-0.982,-0.044,-0.194
0,-0.978,-0.051,-0.153
0,-1.003,-0.040,-0.185
0,-0.985,-0.011,-0.197
0,-0.980,-0.012,-0.113
0,-0.969,-0.032,-0.106
0,-1.010,-0.044,-0.176
0,-1.012,0.008,-0.082
0,-0.998,-0.021,-0.090
0,-0.977,0.026,-0.143
0,-0.956,-0.013,-0.066
0,-0.980,-0.050,-0.082
0,-1.091,0.162,-0.098
0,-1.016,0.035,-0.030
0,-0.993,-0.015,-0.093
0,-1.004,0.057,-0.063
0,-0.990,-0.001,-0.067
0,-1.022,0.020,-0.013
0,-0.959,-0.040,-0.051
0,-1.026,0.004,-0.037
0,-0.995,-0.058,-0.054
0,-0.955,-0.040,0.000
0,-1.001,-0.048,-0.019
0,-0.989,-0.031,-0.086
0,-0.991,-0.052,0.008
0,-0.982,-0.028,0.007
0,-1.007,-0.021,-0.085
0,-1.036,-0.007,-0.093
0,-0.992,-0.035,-0.030
0,-0.986,-0.021,-0.007
0,-1.025,-0.026,-0.047
0,-1.020,-0.015,-0.065
0,-1.003,-0.045,-0.019
0,-1.016,-0.024,-0.029
0,-0.950,-0.054,-0.031
0,-1.008,-0.036,0.007
0,-0.962,-0.102,-0.058
0,-1.016,-0.009,-0.066
0,-0.981,-0.074,-0.049
0,-1.012,-0.030,-0.077
0,-1.015,-0.047,-0.086
0,-1.002,-0.035,-0.055
0,-0.981,-0.057,-0.038
0,-0.999,-0.011,-0.048
0,-1.025,-0.057,-0.057
0,-1.005,-0.031,-0.001
0,-0.983,-0.049,-0.055
0,-0.994,-0.006,-0.164
0,-0.980,-0.040,-0.034
0,-1.003,-0.031,-0.091
0,-1.002,-0.030,-0.101
0,-0.977,-0.008,-0.091
0,-1.023,-0.014,-0.063
0,-0.999,0.007,-0.077
0,-0.995,-0.041,0.069
0,-0.990,-0.055,-0.033
0,-1.000,-0.083,-0.058
0,-0.974,-0.028,-0.031
0,-1.016,-0.036,-0.033
0,-1.007,-0.068,-0.036
0,-1.000,-0.035,-0.017
0,-0.970,-0.060,0.004
0,-1.003,-0.064,-0.028
0,-1.027,-0.034,0.009
0,-1.004,-0.060,-0.034
0,-1.041,0.004,0.046
0,-0.964,-0.056,0.008
0,-0.987,-0.073,-0.036
0,-0.961,-0.081,0.015
0,-0.983,-0.079,-0.037
0,-0.998,-0.056,-0.012
0,-1.031,-0.044,0.013
0,-0.942,-0.173,-0.007
0,-1.007,-0.044,0.011
0,-1.011,-0.044,0.011
0,-0.991,-0.048,0.021
0,-1.037,-0.025,0.006
0,-0.961,-0.097,-0.017
0,-1.016,-0.029,-0.062
0,-1.011,-0.109,0.005
0,-0.984,-0.090,-0.024
0,-0.933,-0.078,0.003
0,-1.007,-0.080,0.004
0,-1.026,-0.087,-0.034
0,-0.980,-0.096,0.020
0,-0.993,-0.018,0.008
0,-1.000,-0.104,-0.081
0,-0.996,-0.070,-0.066
0,-1.010,-0.035,-0.074
0,-1.009,-0.071,-0.069
0,-1.004,-0.073,-0.248
0,-0.934,-0.118,-0.139
0,-1.044,-0.003,-0.146
0,-0.962,-0.057,-0.144
0,-0.990,-0.072,-0.080
0,-1.055,-0.076,0.048
0,-0.950,-0.056,-0.107
0,-0.975,-0.043,-0.126
0,-0.974,-0.074,-0.089
0,-0.971,-0.021,-0.199
0,-1.018,-0.101,-0.067
0,-1.015,-0.011,-0.132
0,-1.006,-0.030,-0.144
0,-1.022,-0.030,-0.077
0,-0.954,-0.057,-0.096
0,-0.998,0.010,-0.058
0,-0.998,-0.020,-0.074
0,-0.997,0.010,-0.076
0,-0.992,-0.017,-0.026
0,-0.980,-0.010,-0.050
0,-1.010,-0.019,-0.017
0,-0.990,-0.012,-0.049
0,-1.009,-0.005,-0.074
0,-1.004,-0.063,-0.047
0,-0.974,-0.040,-0.040
0,-1.021,-0.073,-0.011
0,-1.019,-0.075,-0.032
0,-0.975,-0.079,-0.063
0,-1.017,-0.119,-0.037
0,-0.969,-0.026,-0.105
0,-1.032,-0.028,-0.050
0,-0.981,-0.068,-0.076
0,-0.953,-0.108,-0.087
0,-1.054,-0.079,-0.108
0,-0.981,-0.064,-0.115
0,-0.974,-0.086,0.040
0,-0.994,-0.029,-0.182
0,-0.990,-0.009,-0.071
0,-0.988,-0.115,-0.132
0,-0.966,-0.070,-0.113
0,-0.990,-0.092,-0.111
0,-0.971,-0.073,-0.104
0,-0.960,-0.085,-0.113
0,-1.001,-0.109,-0.124
0,-1.007,-0.034,-0.085
0,-1.001,0.031,-0.081
0,-0.965,0.024,-0.105
0,-1.066,-0.048,-0.135
0,-0.990,-0.133,-0.125
0,-0.968,-0.064,-0.100
0,-0.970,-0.021,-0.094
0,-0.949,0.015,-0.067
0,-0.980,0.051,-0.090
0,-1.031,-0.018,-0.085
0,-0.975,-0.070,-0.058
0,-0.975,0.003,-0.053
0,-0.996,-0.063,-0.073
0,-0.950,-0.003,-0.052
0,-1.035,0.040,-0.086
0,-1.049,-0.000,0.135
0,-1.036,0.098,0.055
0,-1.023,0.082,0.110
0,-0.984,0.063,0.129
0,-0.962,0.069,0.208
0,-0.993,0.158,0.209
0,-0.974,0.059,0.195
0,-0.965,0.197,0.251
0,-0.932,0.082,0.315
0,-0.747,0.103,0.508
0,-0.753,0.020,0.568
0,-0.665,0.090,1.153
0,-0.709,0.037,0.826
0,-0.602,0.122,0.810
0,-0.588,0.085,0.818
0,-0.471,0.043,0.865
0,-0.459,0.089,0.891
0,-0.450,0.166,0.959
0,-0.183,0.171,0.965
0,-0.212,0.142,0.990
0,-0.159,0.187,0.970
0,-0.194,0.186,0.989
0,-0.081,0.127,0.993
0,-0.101,0.102,1.003
0,-0.081,0.112,0.996
0,-0.068,0.117,0.928
0,-0.073,0.144,0.966
0,-0.043,0.117,1.003
0,-0.030,0.065,0.995
0,-0.113,0.086,0.967
0,-0.033,0.062,1.018
0,-0.042,0.039,0.966
0,-0.020,0.024,0.976
0,-0.036,0.023,0.958
0,-0.090,0.010,0.966
0,-0.134,-0.035,1.060
0,-0.127,-0.037,0.995
0,-0.057,-0.098,1.009
0,-0.050,-0.065,0.978
0,-0.068,-0.039,0.930
0,-0.050,0.007,0.878
0,0.064,0.074,1.023
0,-0.093,0.107,1.144
0,-0.014,0.123,0.994
0,-0.013,0.001,0.857
0,-0.085,0.073,1.019
0,-0.073,-0.008,1.023
0,-0.084,0.007,0.992
0,-0.040,-0.033,1.075
0,-0.121,0.062,0.955
0,0.015,-0.093,0.987
0,-0.054,-0.011,0.931
0,-0.054,-0.072,0.998
0,-0.019,-0.045,0.957
0,-0.051,-0.095,1.017
0,-0.045,-0.061,0.952
0,-0.074,-0.070,1.042
0,-0.038,-0.048,1.000
0,-0.058,0.029,0.977
0,-0.051,-0.005,0.961
0,-0.035,-0.004,0.972
0,0.033,-0.020,0.978
0,0.068,-0.048,1.038
0,0.062,-0.028,0.992
0,0.077,-0.037,1.032
0,0.048,0.012,0.973
0,0.045,-0.007,1.006
0,0.042,0.061,0.988
0,0.036,0.032,0.984
0,0.037,0.028,0.978
0,-0.002,0.039,0.965
0,0.031,0.041,0.949
0,0.103,-0.032,1.043
0,0.069,0.034,1.023
0,0.022,0.018,1.020
0,0.059,0.064,0.994
0,0.022,0.087,0.951
0,0.086,-0.003,0.997
0,0.130,0.048,1.021
0,0.028,0.046,1.015
0,-0.043,0.086,0.957
0,-0.122,0.088,1.025
0,-0.035,0.075,1.022
0,-0.110,0.085,0.973
0,-0.051,0.107,0.994
0,-0.020,0.015,0.993
0,-0.075,0.072,0.983
0,-0.045,0.033,0.967
0,-0.002,0.015,1.011
0,-0.070,0.046,0.895
0,0.035,0.043,0.829
0,0.177,-0.012,1.679
0,0.245,0.011,1.078
0,0.071,0.107,0.926
0,-0.012,-0.009,1.000
0,0.008,0.012,0.984
0,0.002,0.006,0.979
0,0.005,0.038,1.064
0,-0.014,-0.006,1.002
0,-0.057,-0.028,1.012
0,-0.070,-0.056,0.981
0,-0.094,-0.024,0.999
0,-0.121,0.030,1.002
0,-0.147,-0.046,1.008
0,-0.159,-0.000,0.978
0,-0.099,-0.024,0.945
0,-0.175,-0.001,1.056
0,-0.150,-0.105,0.889
0,-0.089,-0.077,1.009
0,-0.136,0.003,1.021
0,-0.054,0.006,0.938
0,0.001,-0.009,1.053
0,-0.047,0.037,1.075
0,-0.040,0.008,1.041
0,0.022,-0.002,0.898
0,-0.072,-0.010,0.979
0,-0.085,0.104,1.027
0,-0.112,0.151,0.981
0,-0.102,-0.031,0.998
0,-0.027,0.066,1.008
0,-0.052,0.050,0.916
0,-0.109,0.038,1.055
0,-0.118,0.020,1.083
0,-0.056,0.054,0.978
0,-0.116,0.096,0.980
0,-0.080,0.019,0.983
0,-0.155,0.058,0.978
0,-0.070,0.070,1.008
0,-0.110,0.039,1.060
0,-0.078,0.198,1.033
0,-0.120,0.103,0.985
0,-0.001,0.151,1.016
0,-0.141,0.124,0.954
0,-0.005,0.083,1.011
0,-0.048,0.052,1.005
0,-0.085,0.093,0.963
0,-0.169,0.040,0.974
0,-0.065,0.054,1.052
0,-0.063,0.059,1.023
0,-0.079,0.033,0.952
0,-0.041,0.036,1.101
0,-0.175,-0.010,0.893
0,-0.098,-0.002,1.036
0,-0.114,-0.045,0.979
0,-0.179,-0.043,0.826
0,-0.277,-0.070,0.940
0,-0.107,-0.030,1.068
0,-0.090,0.008,1.048
0,-0.060,-0.018,0.943
0,-0.078,0.016,0.937
0,-0.062,0.037,1.012
0,-0.046,0.085,1.003
0,-0.046,0.076,1.026
0,-0.111,0.115,1.068
0,-0.098,0.081,1.119
0,-0.074,0.103,0.946
0,-0.160,0.129,0.996
0,-0.125,0.097,0.993
0,-0.338,0.183,1.189
0,-0.168,0.017,1.044
0,-0.229,-0.013,0.867
0,-0.238,-0.086,0.906
0,-0.258,0.005,1.039
0,-0.202,-0.071,0.756
0,-0.327,-0.072,0.863
0,-0.357,-0.036,0.921
0,-0.431,-0.045,0.975
0,-0.436,-0.056,0.906
0,-0.443,-0.099,0.926
0,-0.457,-0.089,0.832
0,-0.527,-0.115,0.852
0,-0.446,-0.136,0.785
0,-0.572,-0.115,0.911
0,-0.557,-0.134,0.801
0,-0.566,-0.123,0.808
0,-0.603,-0.145,0.760
0,-0.667,-0.147,0.725
0,-0.675,-0.151,0.717
0,-0.876,-0.152,0.600
0,-0.822,-0.125,0.562
0,-0.761,-0.223,0.469
0,-0.865,-0.175,0.421
0,-0.835,-0.209,0.463
0,-0.954,-0.135,0.374
0,-0.893,-0.268,0.284
0,-1.044,-0.251,0.141
0,-0.872,-0.280,0.170
0,-1.002,-0.160,0.205
0,-0.975,-0.226,0.159
0,-0.943,-0.240,0.103
0,-1.070,-0.187,-0.001
0,-0.922,-0.278,0.008
0,-0.969,-0.232,-0.078
0,-0.933,-0.258,-0.111
0,-0.956,-0.197,-0.062
0,-0.965,-0.224,-0.196
0,-1.012,-0.177,-0.141
0,-0.958,-0.229,-0.214
0,-0.934,-0.210,-0.161
0,-0.947,-0.194,-0.311
0,-0.901,-0.190,-0.317
0,-0.870,-0.132,-0.286
0,-0.851,-0.112,-0.720
0,-0.698,-0.195,-0.739
0,-0.647,-0.182,-0.621
0,-0.697,-0.177,-0.655
0,-0.607,-0.152,-0.729
0,-0.556,-0.112,-0.943
0,-0.435,-0.166,-0.897
0,-0.316,-0.208,-0.894
0,-0.299,-0.167,-0.978
0,-0.296,-0.190,-0.984
0,-0.214,-0.175,-0.979
0,-0.197,-0.213,-0.987
0,-0.185,-0.189,-0.974
0,-0.160,-0.233,-0.954
0,-0.178,-0.210,-0.980
0,-0.085,-0.245,-0.980
0,-0.078,-0.245,-0.953
0,-0.067,-0.252,-0.969
0,-0.040,-0.274,-0.935
0,-0.006,-0.257,-0.962
0,-0.025,-0.252,-0.975
0,-0.041,-0.048,-0.998
0,-0.036,-0.046,-1.027
0,-0.041,-0.029,-0.981
0,-0.052,-0.019,-1.023
0,-0.032,-0.036,-0.971
0,-0.041,-0.038,-1.022
0,-0.046,-0.053,-0.971
0,-0.035,-0.040,-1.038
0,-0.017,-0.039,-0.977
0,-0.036,-0.045,-0.994
0,-0.024,-0.032,-1.067
0,-0.032,-0.049,-0.974
0,-0.023,-0.051,-1.017
0,-0.037,-0.054,-0.977
0,-0.009,-0.036,-1.021
0,-0.020,-0.037,-1.017
0,-0.019,-0.042,-1.015
0,-0.033,-0.059,-1.015
0,-0.023,-0.063,-0.990
0,-0.023,-0.061,-0.970
0,-0.027,-0.054,-0.994
0,-0.064,-0.080,-0.886
0,0.002,-0.024,-1.003
0,-0.020,-0.030,-1.121
0,-0.021,-0.047,-0.962
0,0.011,-0.057,-0.984
0,-0.017,-0.049,-1.008
0,-0.022,-0.055,-1.009
0,-0.066,-0.068,-1.026
0,-0.056,-0.080,-0.936
0,0.016,-0.035,-1.041
0,0.006,-0.044,-1.031
0,-0.009,-0.062,-0.967
0,-0.029,-0.051,-1.057
0,0.009,-0.044,-0.983
0,-0.004,-0.043,-1.046
0,-0.013,-0.079,-0.936
0,-0.004,-0.069,-1.006
0,-0.017,-0.085,-0.994
0,-0.024,-0.059,-1.028
0,-0.029,-0.074,-1.010
0,0.001,-0.041,-0.969
0,-0.017,-0.067,-0.986
0,-0.006,-0.050,-1.087
0,-0.045,-0.060,-0.961
0,-0.062,-0.057,-1.005
0,-0.037,-0.034,-1.032
0,-0.042,-0.042,-0.955
0,-0.035,-0.056,-1.012
0,-0.012,-0.042,-0.940
0,-0.015,-0.014,-1.091
0,-0.053,-0.033,-1.020
0,-0.027,-0.028,-1.024
0,-0.030,-0.045,-1.009
0,0.035,0.010,-0.973
0,-0.074,-0.036,-1.053
